symbol,name,date,close
AAPL,Apple Inc.,2024-11-07,385.623
AAPL,Apple Inc.,2024-11-08,381.0934
AAPL,Apple Inc.,2024-11-11,391.228
AAPL,Apple Inc.,2024-11-12,387.2506
AAPL,Apple Inc.,2024-11-13,387.4555
AAPL,Apple Inc.,2024-11-14,391.0624
AAPL,Apple Inc.,2024-11-15,398.7172
AAPL,Apple Inc.,2024-11-18,404.4967
AAPL,Apple Inc.,2024-11-19,398.4284
AAPL,Apple Inc.,2024-11-20,385.0859
AAPL,Apple Inc.,2024-11-21,392.1784
AAPL,Apple Inc.,2024-11-22,392.9554
AAPL,Apple Inc.,2024-11-25,397.7546
AAPL,Apple Inc.,2024-11-26,393.8202
AAPL,Apple Inc.,2024-11-27,394.0361
AAPL,Apple Inc.,2024-11-28,404.0549
AAPL,Apple Inc.,2024-11-29,393.8891
AAPL,Apple Inc.,2024-12-02,392.7364
AAPL,Apple Inc.,2024-12-03,382.3071
AAPL,Apple Inc.,2024-12-04,391.595
AAPL,Apple Inc.,2024-12-05,392.9894
AAPL,Apple Inc.,2024-12-06,386.6084
AAPL,Apple Inc.,2024-12-09,375.7497
AAPL,Apple Inc.,2024-12-10,376.5783
AAPL,Apple Inc.,2024-12-11,377.7694
AAPL,Apple Inc.,2024-12-12,376.8552
AAPL,Apple Inc.,2024-12-13,386.1071
AAPL,Apple Inc.,2024-12-16,379.6157
AAPL,Apple Inc.,2024-12-17,385.0679
AAPL,Apple Inc.,2024-12-18,395.7706
AAPL,Apple Inc.,2024-12-19,391.96
AAPL,Apple Inc.,2024-12-20,398.2932
AAPL,Apple Inc.,2024-12-23,409.4556
AAPL,Apple Inc.,2024-12-24,399.9914
AAPL,Apple Inc.,2024-12-25,395.8464
AAPL,Apple Inc.,2024-12-26,387.384
AAPL,Apple Inc.,2024-12-27,391.2027
AAPL,Apple Inc.,2024-12-30,404.6976
AAPL,Apple Inc.,2024-12-31,395.0313
MSFT,Microsoft Corp.,2022-09-14,420.0
MSFT,Microsoft Corp.,2022-09-15,415.6238
MSFT,Microsoft Corp.,2022-09-16,404.2605
MSFT,Microsoft Corp.,2022-09-19,407.8488
MSFT,Microsoft Corp.,2022-09-20,412.2738
MSFT,Microsoft Corp.,2022-09-21,410.7037
MSFT,Microsoft Corp.,2022-09-22,412.9964
MSFT,Microsoft Corp.,2022-09-23,423.1043
MSFT,Microsoft Corp.,2022-09-26,429.575
MSFT,Microsoft Corp.,2022-09-27,434.0151
MSFT,Microsoft Corp.,2022-09-28,438.3804
MSFT,Microsoft Corp.,2022-09-29,433.3714
MSFT,Microsoft Corp.,2022-09-30,439.4093
MSFT,Microsoft Corp.,2022-10-03,429.6892
MSFT,Microsoft Corp.,2022-10-04,427.9198
MSFT,Microsoft Corp.,2022-10-05,425.5369
MSFT,Microsoft Corp.,2022-10-06,415.6622
MSFT,Microsoft Corp.,2022-10-07,415.2248
MSFT,Microsoft Corp.,2022-10-10,424.9928
MSFT,Microsoft Corp.,2022-10-11,423.1957
MSFT,Microsoft Corp.,2022-10-12,416.3704
MSFT,Microsoft Corp.,2022-10-13,416.0433
MSFT,Microsoft Corp.,2022-10-14,421.1967
MSFT,Microsoft Corp.,2022-10-17,422.5272
MSFT,Microsoft Corp.,2022-10-18,422.7128
MSFT,Microsoft Corp.,2022-10-19,414.7348
MSFT,Microsoft Corp.,2022-10-20,417.8234
MSFT,Microsoft Corp.,2022-10-21,420.8459
MSFT,Microsoft Corp.,2022-10-24,428.946
MSFT,Microsoft Corp.,2022-10-25,438.0984
MSFT,Microsoft Corp.,2022-10-26,442.5098
MSFT,Microsoft Corp.,2022-10-27,432.7573
MSFT,Microsoft Corp.,2022-10-28,424.4357
MSFT,Microsoft Corp.,2022-10-31,418.2253
MSFT,Microsoft Corp.,2022-11-01,420.1382
MSFT,Microsoft Corp.,2022-11-02,415.7773
MSFT,Microsoft Corp.,2022-11-03,423.5936
MSFT,Microsoft Corp.,2022-11-04,425.23
MSFT,Microsoft Corp.,2022-11-07,427.5886
MSFT,Microsoft Corp.,2022-11-08,432.265
MSFT,Microsoft Corp.,2022-11-09,434.5149
MSFT,Microsoft Corp.,2022-11-10,426.3062
MSFT,Microsoft Corp.,2022-11-11,441.2513
MSFT,Microsoft Corp.,2022-11-14,450.5035
MSFT,Microsoft Corp.,2022-11-15,460.3333
MSFT,Microsoft Corp.,2022-11-16,455.8062
MSFT,Microsoft Corp.,2022-11-17,444.4956
MSFT,Microsoft Corp.,2022-11-18,435.5181
MSFT,Microsoft Corp.,2022-11-21,429.4103
MSFT,Microsoft Corp.,2022-11-22,434.8992
MSFT,Microsoft Corp.,2022-11-23,440.5693
MSFT,Microsoft Corp.,2022-11-24,449.7786
MSFT,Microsoft Corp.,2022-11-25,463.5541
MSFT,Microsoft Corp.,2022-11-28,467.1351
MSFT,Microsoft Corp.,2022-11-29,469.6597
MSFT,Microsoft Corp.,2022-11-30,467.5255
MSFT,Microsoft Corp.,2022-12-01,465.5721
MSFT,Microsoft Corp.,2022-12-02,458.3797
MSFT,Microsoft Corp.,2022-12-05,461.856
MSFT,Microsoft Corp.,2022-12-06,464.118
MSFT,Microsoft Corp.,2022-12-07,461.7388
MSFT,Microsoft Corp.,2022-12-08,456.7983
MSFT,Microsoft Corp.,2022-12-09,459.9192
MSFT,Microsoft Corp.,2022-12-12,468.5434
MSFT,Microsoft Corp.,2022-12-13,469.2963
MSFT,Microsoft Corp.,2022-12-14,471.37
MSFT,Microsoft Corp.,2022-12-15,468.0254
MSFT,Microsoft Corp.,2022-12-16,466.6383
MSFT,Microsoft Corp.,2022-12-19,464.8173
MSFT,Microsoft Corp.,2022-12-20,463.205
MSFT,Microsoft Corp.,2022-12-21,459.6057
MSFT,Microsoft Corp.,2022-12-22,462.3575
MSFT,Microsoft Corp.,2022-12-23,470.9855
MSFT,Microsoft Corp.,2022-12-26,465.0648
MSFT,Microsoft Corp.,2022-12-27,474.3968
MSFT,Microsoft Corp.,2022-12-28,471.9794
MSFT,Microsoft Corp.,2022-12-29,469.808
MSFT,Microsoft Corp.,2022-12-30,456.1923
MSFT,Microsoft Corp.,2023-01-02,441.3473
MSFT,Microsoft Corp.,2023-01-03,446.0814
MSFT,Microsoft Corp.,2023-01-04,439.5962
MSFT,Microsoft Corp.,2023-01-05,444.7416
MSFT,Microsoft Corp.,2023-01-06,445.2657
MSFT,Microsoft Corp.,2023-01-09,447.0268
MSFT,Microsoft Corp.,2023-01-10,455.5806
MSFT,Microsoft Corp.,2023-01-11,455.3408
MSFT,Microsoft Corp.,2023-01-12,435.397
MSFT,Microsoft Corp.,2023-01-13,425.2339
MSFT,Microsoft Corp.,2023-01-16,431.2099
MSFT,Microsoft Corp.,2023-01-17,443.5198
MSFT,Microsoft Corp.,2023-01-18,443.1414
MSFT,Microsoft Corp.,2023-01-19,439.0589
MSFT,Microsoft Corp.,2023-01-20,430.8739
MSFT,Microsoft Corp.,2023-01-23,434.3537
MSFT,Microsoft Corp.,2023-01-24,423.8667
MSFT,Microsoft Corp.,2023-01-25,416.8098
MSFT,Microsoft Corp.,2023-01-26,417.7946
MSFT,Microsoft Corp.,2023-01-27,418.5845
MSFT,Microsoft Corp.,2023-01-30,417.2845
MSFT,Microsoft Corp.,2023-01-31,423.6813
MSFT,Microsoft Corp.,2023-02-01,416.6413
MSFT,Microsoft Corp.,2023-02-02,410.017
MSFT,Microsoft Corp.,2023-02-03,407.8408
MSFT,Microsoft Corp.,2023-02-06,408.4036
MSFT,Microsoft Corp.,2023-02-07,406.6899
MSFT,Microsoft Corp.,2023-02-08,418.2768
MSFT,Microsoft Corp.,2023-02-09,414.9884
MSFT,Microsoft Corp.,2023-02-10,418.858
MSFT,Microsoft Corp.,2023-02-13,415.6657
MSFT,Microsoft Corp.,2023-02-14,417.7161
MSFT,Microsoft Corp.,2023-02-15,415.3578
MSFT,Microsoft Corp.,2023-02-16,413.2983
MSFT,Microsoft Corp.,2023-02-17,422.9051
MSFT,Microsoft Corp.,2023-02-20,421.1349
MSFT,Microsoft Corp.,2023-02-21,431.4824
MSFT,Microsoft Corp.,2023-02-22,427.2861
MSFT,Microsoft Corp.,2023-02-23,424.7213
MSFT,Microsoft Corp.,2023-02-24,431.5075
MSFT,Microsoft Corp.,2023-02-27,417.1293
MSFT,Microsoft Corp.,2023-02-28,407.7584
MSFT,Microsoft Corp.,2023-03-01,408.0542
MSFT,Microsoft Corp.,2023-03-02,410.9558
MSFT,Microsoft Corp.,2023-03-03,414.4287
MSFT,Microsoft Corp.,2023-03-06,412.7569
MSFT,Microsoft Corp.,2023-03-07,404.7644
MSFT,Microsoft Corp.,2023-03-08,409.6674
MSFT,Microsoft Corp.,2023-03-09,412.4057
MSFT,Microsoft Corp.,2023-03-10,406.1271
MSFT,Microsoft Corp.,2023-03-13,406.806
MSFT,Microsoft Corp.,2023-03-14,417.4032
MSFT,Microsoft Corp.,2023-03-15,418.3194
MSFT,Microsoft Corp.,2023-03-16,411.5986
MSFT,Microsoft Corp.,2023-03-17,409.3307
MSFT,Microsoft Corp.,2023-03-20,407.4063
MSFT,Microsoft Corp.,2023-03-21,409.5469
MSFT,Microsoft Corp.,2023-03-22,414.9634
MSFT,Microsoft Corp.,2023-03-23,409.73
MSFT,Microsoft Corp.,2023-03-24,406.1752
MSFT,Microsoft Corp.,2023-03-27,412.215
MSFT,Microsoft Corp.,2023-03-28,416.7054
MSFT,Microsoft Corp.,2023-03-29,424.9118
MSFT,Microsoft Corp.,2023-03-30,416.4486
MSFT,Microsoft Corp.,2023-03-31,411.0558
MSFT,Microsoft Corp.,2023-04-03,417.0922
MSFT,Microsoft Corp.,2023-04-04,411.7247
MSFT,Microsoft Corp.,2023-04-05,413.7863
MSFT,Microsoft Corp.,2023-04-06,413.6465
MSFT,Microsoft Corp.,2023-04-07,409.4932
MSFT,Microsoft Corp.,2023-04-10,418.2182
MSFT,Microsoft Corp.,2023-04-11,418.3104
MSFT,Microsoft Corp.,2023-04-12,415.5081
MSFT,Microsoft Corp.,2023-04-13,414.7504
MSFT,Microsoft Corp.,2023-04-14,416.3805
MSFT,Microsoft Corp.,2023-04-17,407.4094
MSFT,Microsoft Corp.,2023-04-18,402.649
MSFT,Microsoft Corp.,2023-04-19,395.6129
MSFT,Microsoft Corp.,2023-04-20,384.2117
MSFT,Microsoft Corp.,2023-04-21,389.7084
MSFT,Microsoft Corp.,2023-04-24,397.8389
MSFT,Microsoft Corp.,2023-04-25,404.7384
MSFT,Microsoft Corp.,2023-04-26,394.925
MSFT,Microsoft Corp.,2023-04-27,397.3208
MSFT,Microsoft Corp.,2023-04-28,401.3153
MSFT,Microsoft Corp.,2023-05-01,398.2697
MSFT,Microsoft Corp.,2023-05-02,403.0535
MSFT,Microsoft Corp.,2023-05-03,396.9274
MSFT,Microsoft Corp.,2023-05-04,391.1242
MSFT,Microsoft Corp.,2023-05-05,386.718
MSFT,Microsoft Corp.,2023-05-08,382.9652
MSFT,Microsoft Corp.,2023-05-09,377.7184
MSFT,Microsoft Corp.,2023-05-10,383.025
MSFT,Microsoft Corp.,2023-05-11,377.4482
MSFT,Microsoft Corp.,2023-05-12,375.1388
MSFT,Microsoft Corp.,2023-05-15,371.94
MSFT,Microsoft Corp.,2023-05-16,383.7944
MSFT,Microsoft Corp.,2023-05-17,379.1281
MSFT,Microsoft Corp.,2023-05-18,381.8089
MSFT,Microsoft Corp.,2023-05-19,391.8575
MSFT,Microsoft Corp.,2023-05-22,385.5463
MSFT,Microsoft Corp.,2023-05-23,381.2225
MSFT,Microsoft Corp.,2023-05-24,379.6129
MSFT,Microsoft Corp.,2023-05-25,372.7688
MSFT,Microsoft Corp.,2023-05-26,379.3925
MSFT,Microsoft Corp.,2023-05-29,377.0275
MSFT,Microsoft Corp.,2023-05-30,382.791
MSFT,Microsoft Corp.,2023-05-31,385.8201
MSFT,Microsoft Corp.,2023-06-01,386.0982
MSFT,Microsoft Corp.,2023-06-02,391.4804
MSFT,Microsoft Corp.,2023-06-05,389.9882
MSFT,Microsoft Corp.,2023-06-06,395.9539
MSFT,Microsoft Corp.,2023-06-07,388.9185
MSFT,Microsoft Corp.,2023-06-08,385.0563
MSFT,Microsoft Corp.,2023-06-09,391.7756
MSFT,Microsoft Corp.,2023-06-12,380.6366
MSFT,Microsoft Corp.,2023-06-13,383.34
MSFT,Microsoft Corp.,2023-06-14,381.3142
MSFT,Microsoft Corp.,2023-06-15,378.5863
MSFT,Microsoft Corp.,2023-06-16,375.084
MSFT,Microsoft Corp.,2023-06-19,382.0358
MSFT,Microsoft Corp.,2023-06-20,374.1577
MSFT,Microsoft Corp.,2023-06-21,378.6938
MSFT,Microsoft Corp.,2023-06-22,381.3879
MSFT,Microsoft Corp.,2023-06-23,379.3037
MSFT,Microsoft Corp.,2023-06-26,379.018
MSFT,Microsoft Corp.,2023-06-27,382.9321
MSFT,Microsoft Corp.,2023-06-28,379.9534
MSFT,Microsoft Corp.,2023-06-29,372.2021
MSFT,Microsoft Corp.,2023-06-30,373.8376
MSFT,Microsoft Corp.,2023-07-03,369.6527
MSFT,Microsoft Corp.,2023-07-04,367.7177
MSFT,Microsoft Corp.,2023-07-05,368.1606
MSFT,Microsoft Corp.,2023-07-06,372.1187
MSFT,Microsoft Corp.,2023-07-07,381.7881
MSFT,Microsoft Corp.,2023-07-10,383.7876
MSFT,Microsoft Corp.,2023-07-11,384.5835
MSFT,Microsoft Corp.,2023-07-12,389.1615
MSFT,Microsoft Corp.,2023-07-13,390.8918
MSFT,Microsoft Corp.,2023-07-14,382.0186
MSFT,Microsoft Corp.,2023-07-17,379.0208
MSFT,Microsoft Corp.,2023-07-18,372.7421
MSFT,Microsoft Corp.,2023-07-19,376.5373
MSFT,Microsoft Corp.,2023-07-20,383.4237
MSFT,Microsoft Corp.,2023-07-21,385.5047
MSFT,Microsoft Corp.,2023-07-24,380.2139
MSFT,Microsoft Corp.,2023-07-25,384.642
MSFT,Microsoft Corp.,2023-07-26,379.7206
MSFT,Microsoft Corp.,2023-07-27,381.2376
MSFT,Microsoft Corp.,2023-07-28,375.1291
MSFT,Microsoft Corp.,2023-07-31,368.1619
MSFT,Microsoft Corp.,2023-08-01,361.2374
MSFT,Microsoft Corp.,2023-08-02,361.496
MSFT,Microsoft Corp.,2023-08-03,358.366
MSFT,Microsoft Corp.,2023-08-04,360.7118
MSFT,Microsoft Corp.,2023-08-07,354.4433
MSFT,Microsoft Corp.,2023-08-08,357.0297
MSFT,Microsoft Corp.,2023-08-09,354.1474
MSFT,Microsoft Corp.,2023-08-10,360.5205
MSFT,Microsoft Corp.,2023-08-11,365.8258
MSFT,Microsoft Corp.,2023-08-14,364.9047
MSFT,Microsoft Corp.,2023-08-15,365.6268
MSFT,Microsoft Corp.,2023-08-16,367.038
MSFT,Microsoft Corp.,2023-08-17,369.5805
MSFT,Microsoft Corp.,2023-08-18,368.3539
MSFT,Microsoft Corp.,2023-08-21,374.1679
MSFT,Microsoft Corp.,2023-08-22,371.7176
MSFT,Microsoft Corp.,2023-08-23,362.1038
MSFT,Microsoft Corp.,2023-08-24,363.5152
MSFT,Microsoft Corp.,2023-08-25,363.1425
MSFT,Microsoft Corp.,2023-08-28,367.531
MSFT,Microsoft Corp.,2023-08-29,370.7558
MSFT,Microsoft Corp.,2023-08-30,371.5986
MSFT,Microsoft Corp.,2023-08-31,372.3288
MSFT,Microsoft Corp.,2023-09-01,373.1609
MSFT,Microsoft Corp.,2023-09-04,369.9431
MSFT,Microsoft Corp.,2023-09-05,363.927
MSFT,Microsoft Corp.,2023-09-06,359.9815
MSFT,Microsoft Corp.,2023-09-07,359.6974
MSFT,Microsoft Corp.,2023-09-08,348.7461
MSFT,Microsoft Corp.,2023-09-11,346.8117
MSFT,Microsoft Corp.,2023-09-12,342.287
MSFT,Microsoft Corp.,2023-09-13,342.0319
MSFT,Microsoft Corp.,2023-09-14,338.3588
MSFT,Microsoft Corp.,2023-09-15,338.8123
MSFT,Microsoft Corp.,2023-09-18,337.9036
MSFT,Microsoft Corp.,2023-09-19,344.1917
MSFT,Microsoft Corp.,2023-09-20,342.7214
MSFT,Microsoft Corp.,2023-09-21,341.7294
MSFT,Microsoft Corp.,2023-09-22,342.0141
MSFT,Microsoft Corp.,2023-09-25,333.6641
MSFT,Microsoft Corp.,2023-09-26,328.8994
MSFT,Microsoft Corp.,2023-09-27,335.6713
MSFT,Microsoft Corp.,2023-09-28,338.2437
MSFT,Microsoft Corp.,2023-09-29,338.8003
MSFT,Microsoft Corp.,2023-10-02,344.0805
MSFT,Microsoft Corp.,2023-10-03,343.3856
MSFT,Microsoft Corp.,2023-10-04,342.365
MSFT,Microsoft Corp.,2023-10-05,341.0943
MSFT,Microsoft Corp.,2023-10-06,332.9602
MSFT,Microsoft Corp.,2023-10-09,337.4825
MSFT,Microsoft Corp.,2023-10-10,336.7592
MSFT,Microsoft Corp.,2023-10-11,336.4805
MSFT,Microsoft Corp.,2023-10-12,335.0851
MSFT,Microsoft Corp.,2023-10-13,332.3075
MSFT,Microsoft Corp.,2023-10-16,322.2181
MSFT,Microsoft Corp.,2023-10-17,323.0475
MSFT,Microsoft Corp.,2023-10-18,333.1197
MSFT,Microsoft Corp.,2023-10-19,337.8739
MSFT,Microsoft Corp.,2023-10-20,336.6875
MSFT,Microsoft Corp.,2023-10-23,332.5587
MSFT,Microsoft Corp.,2023-10-24,332.8355
MSFT,Microsoft Corp.,2023-10-25,334.7101
MSFT,Microsoft Corp.,2023-10-26,334.3116
MSFT,Microsoft Corp.,2023-10-27,338.3594
MSFT,Microsoft Corp.,2023-10-30,334.0783
MSFT,Microsoft Corp.,2023-10-31,339.2198
MSFT,Microsoft Corp.,2023-11-01,340.1117
MSFT,Microsoft Corp.,2023-11-02,337.6938
MSFT,Microsoft Corp.,2023-11-03,336.5291
MSFT,Microsoft Corp.,2023-11-06,338.314
MSFT,Microsoft Corp.,2023-11-07,342.0699
MSFT,Microsoft Corp.,2023-11-08,342.5766
MSFT,Microsoft Corp.,2023-11-09,345.5148
MSFT,Microsoft Corp.,2023-11-10,357.3878
MSFT,Microsoft Corp.,2023-11-13,349.5283
MSFT,Microsoft Corp.,2023-11-14,340.11
MSFT,Microsoft Corp.,2023-11-15,340.6907
MSFT,Microsoft Corp.,2023-11-16,336.312
MSFT,Microsoft Corp.,2023-11-17,336.9997
MSFT,Microsoft Corp.,2023-11-20,329.7187
MSFT,Microsoft Corp.,2023-11-21,330.484
MSFT,Microsoft Corp.,2023-11-22,336.703
MSFT,Microsoft Corp.,2023-11-23,342.0783
MSFT,Microsoft Corp.,2023-11-24,337.0728
MSFT,Microsoft Corp.,2023-11-27,335.7897
MSFT,Microsoft Corp.,2023-11-28,340.0962
MSFT,Microsoft Corp.,2023-11-29,348.9716
MSFT,Microsoft Corp.,2023-11-30,344.5564
MSFT,Microsoft Corp.,2023-12-01,340.6645
MSFT,Microsoft Corp.,2023-12-04,346.1469
MSFT,Microsoft Corp.,2023-12-05,344.592
MSFT,Microsoft Corp.,2023-12-06,339.8853
MSFT,Microsoft Corp.,2023-12-07,345.0372
MSFT,Microsoft Corp.,2023-12-08,337.257
MSFT,Microsoft Corp.,2023-12-11,334.2344
MSFT,Microsoft Corp.,2023-12-12,338.902
MSFT,Microsoft Corp.,2023-12-13,336.1237
MSFT,Microsoft Corp.,2023-12-14,339.8621
MSFT,Microsoft Corp.,2023-12-15,334.2924
MSFT,Microsoft Corp.,2023-12-18,338.0649
MSFT,Microsoft Corp.,2023-12-19,340.4461
MSFT,Microsoft Corp.,2023-12-20,348.345
MSFT,Microsoft Corp.,2023-12-21,347.3254
MSFT,Microsoft Corp.,2023-12-22,345.7967
MSFT,Microsoft Corp.,2023-12-25,345.5022
MSFT,Microsoft Corp.,2023-12-26,350.7218
MSFT,Microsoft Corp.,2023-12-27,347.2958
MSFT,Microsoft Corp.,2023-12-28,346.7775
MSFT,Microsoft Corp.,2023-12-29,356.4447
MSFT,Microsoft Corp.,2024-01-01,360.4916
MSFT,Microsoft Corp.,2024-01-02,364.3018
MSFT,Microsoft Corp.,2024-01-03,361.8527
MSFT,Microsoft Corp.,2024-01-04,366.3709
MSFT,Microsoft Corp.,2024-01-05,360.6766
MSFT,Microsoft Corp.,2024-01-08,353.4639
MSFT,Microsoft Corp.,2024-01-09,349.0438
MSFT,Microsoft Corp.,2024-01-10,356.1391
MSFT,Microsoft Corp.,2024-01-11,357.1357
MSFT,Microsoft Corp.,2024-01-12,352.7103
MSFT,Microsoft Corp.,2024-01-15,351.131
MSFT,Microsoft Corp.,2024-01-16,353.4997
MSFT,Microsoft Corp.,2024-01-17,359.507
MSFT,Microsoft Corp.,2024-01-18,351.6276
MSFT,Microsoft Corp.,2024-01-19,358.3742
MSFT,Microsoft Corp.,2024-01-22,363.2028
MSFT,Microsoft Corp.,2024-01-23,359.8796
MSFT,Microsoft Corp.,2024-01-24,358.0639
MSFT,Microsoft Corp.,2024-01-25,360.678
MSFT,Microsoft Corp.,2024-01-26,359.4197
MSFT,Microsoft Corp.,2024-01-29,360.2765
MSFT,Microsoft Corp.,2024-01-30,355.1912
MSFT,Microsoft Corp.,2024-01-31,346.4959
MSFT,Microsoft Corp.,2024-02-01,358.5279
MSFT,Microsoft Corp.,2024-02-02,359.5478
MSFT,Microsoft Corp.,2024-02-05,360.8397
MSFT,Microsoft Corp.,2024-02-06,363.5662
MSFT,Microsoft Corp.,2024-02-07,370.5342
MSFT,Microsoft Corp.,2024-02-08,375.5139
MSFT,Microsoft Corp.,2024-02-09,370.3763
MSFT,Microsoft Corp.,2024-02-12,369.9728
MSFT,Microsoft Corp.,2024-02-13,370.5042
MSFT,Microsoft Corp.,2024-02-14,374.6148
MSFT,Microsoft Corp.,2024-02-15,371.6877
MSFT,Microsoft Corp.,2024-02-16,373.8353
MSFT,Microsoft Corp.,2024-02-19,375.1822
MSFT,Microsoft Corp.,2024-02-20,382.6059
MSFT,Microsoft Corp.,2024-02-21,369.1952
MSFT,Microsoft Corp.,2024-02-22,369.7786
MSFT,Microsoft Corp.,2024-02-23,371.6979
MSFT,Microsoft Corp.,2024-02-26,375.3678
MSFT,Microsoft Corp.,2024-02-27,375.5019
MSFT,Microsoft Corp.,2024-02-28,371.3913
MSFT,Microsoft Corp.,2024-02-29,375.031
MSFT,Microsoft Corp.,2024-03-01,377.1319
MSFT,Microsoft Corp.,2024-03-04,372.939
MSFT,Microsoft Corp.,2024-03-05,366.1444
MSFT,Microsoft Corp.,2024-03-06,369.1614
MSFT,Microsoft Corp.,2024-03-07,364.9243
MSFT,Microsoft Corp.,2024-03-08,368.4012
MSFT,Microsoft Corp.,2024-03-11,376.4014
MSFT,Microsoft Corp.,2024-03-12,377.6577
MSFT,Microsoft Corp.,2024-03-13,379.0373
MSFT,Microsoft Corp.,2024-03-14,379.8773
MSFT,Microsoft Corp.,2024-03-15,387.4288
MSFT,Microsoft Corp.,2024-03-18,395.2232
MSFT,Microsoft Corp.,2024-03-19,395.8737
MSFT,Microsoft Corp.,2024-03-20,400.1583
MSFT,Microsoft Corp.,2024-03-21,400.5984
MSFT,Microsoft Corp.,2024-03-22,398.0384
MSFT,Microsoft Corp.,2024-03-25,402.4901
MSFT,Microsoft Corp.,2024-03-26,402.1868
MSFT,Microsoft Corp.,2024-03-27,397.6664
MSFT,Microsoft Corp.,2024-03-28,389.6812
MSFT,Microsoft Corp.,2024-03-29,395.2642
MSFT,Microsoft Corp.,2024-04-01,390.205
MSFT,Microsoft Corp.,2024-04-02,384.4284
MSFT,Microsoft Corp.,2024-04-03,383.2092
MSFT,Microsoft Corp.,2024-04-04,387.3409
MSFT,Microsoft Corp.,2024-04-05,378.3586
MSFT,Microsoft Corp.,2024-04-08,381.8941
MSFT,Microsoft Corp.,2024-04-09,384.1554
MSFT,Microsoft Corp.,2024-04-10,377.9163
MSFT,Microsoft Corp.,2024-04-11,372.1738
MSFT,Microsoft Corp.,2024-04-12,371.4519
MSFT,Microsoft Corp.,2024-04-15,381.7236
MSFT,Microsoft Corp.,2024-04-16,380.5804
MSFT,Microsoft Corp.,2024-04-17,386.536
MSFT,Microsoft Corp.,2024-04-18,391.8114
MSFT,Microsoft Corp.,2024-04-19,383.469
MSFT,Microsoft Corp.,2024-04-22,383.6447
MSFT,Microsoft Corp.,2024-04-23,389.114
MSFT,Microsoft Corp.,2024-04-24,386.6271
MSFT,Microsoft Corp.,2024-04-25,393.4179
MSFT,Microsoft Corp.,2024-04-26,387.7715
MSFT,Microsoft Corp.,2024-04-29,380.1371
MSFT,Microsoft Corp.,2024-04-30,378.0152
MSFT,Microsoft Corp.,2024-05-01,381.6639
MSFT,Microsoft Corp.,2024-05-02,379.822
MSFT,Microsoft Corp.,2024-05-03,384.9048
MSFT,Microsoft Corp.,2024-05-06,376.9506
MSFT,Microsoft Corp.,2024-05-07,374.1219
MSFT,Microsoft Corp.,2024-05-08,381.4875
MSFT,Microsoft Corp.,2024-05-09,368.9207
MSFT,Microsoft Corp.,2024-05-10,370.7058
MSFT,Microsoft Corp.,2024-05-13,366.3612
MSFT,Microsoft Corp.,2024-05-14,362.7981
MSFT,Microsoft Corp.,2024-05-15,361.3521
MSFT,Microsoft Corp.,2024-05-16,354.2578
MSFT,Microsoft Corp.,2024-05-17,359.0352
MSFT,Microsoft Corp.,2024-05-20,362.1444
MSFT,Microsoft Corp.,2024-05-21,368.5187
MSFT,Microsoft Corp.,2024-05-22,369.5582
MSFT,Microsoft Corp.,2024-05-23,364.9493
MSFT,Microsoft Corp.,2024-05-24,368.4429
MSFT,Microsoft Corp.,2024-05-27,361.8638
MSFT,Microsoft Corp.,2024-05-28,357.4866
MSFT,Microsoft Corp.,2024-05-29,368.2428
MSFT,Microsoft Corp.,2024-05-30,373.984
MSFT,Microsoft Corp.,2024-05-31,376.498
MSFT,Microsoft Corp.,2024-06-03,384.537
MSFT,Microsoft Corp.,2024-06-04,383.2119
MSFT,Microsoft Corp.,2024-06-05,386.5685
MSFT,Microsoft Corp.,2024-06-06,382.4565
MSFT,Microsoft Corp.,2024-06-07,380.9166
MSFT,Microsoft Corp.,2024-06-10,381.6106
MSFT,Microsoft Corp.,2024-06-11,389.8432
MSFT,Microsoft Corp.,2024-06-12,386.3257
MSFT,Microsoft Corp.,2024-06-13,392.2761
MSFT,Microsoft Corp.,2024-06-14,392.4686
MSFT,Microsoft Corp.,2024-06-17,383.2375
MSFT,Microsoft Corp.,2024-06-18,373.334
MSFT,Microsoft Corp.,2024-06-19,369.9685
MSFT,Microsoft Corp.,2024-06-20,375.7602
MSFT,Microsoft Corp.,2024-06-21,377.3465
MSFT,Microsoft Corp.,2024-06-24,387.2458
MSFT,Microsoft Corp.,2024-06-25,388.469
MSFT,Microsoft Corp.,2024-06-26,396.4505
MSFT,Microsoft Corp.,2024-06-27,398.0885
MSFT,Microsoft Corp.,2024-06-28,393.3269
MSFT,Microsoft Corp.,2024-07-01,397.5097
MSFT,Microsoft Corp.,2024-07-02,393.6724
MSFT,Microsoft Corp.,2024-07-03,386.2704
MSFT,Microsoft Corp.,2024-07-04,382.5018
MSFT,Microsoft Corp.,2024-07-05,380.6813
MSFT,Microsoft Corp.,2024-07-08,382.2553
MSFT,Microsoft Corp.,2024-07-09,387.0646
MSFT,Microsoft Corp.,2024-07-10,390.6168
MSFT,Microsoft Corp.,2024-07-11,402.4133
MSFT,Microsoft Corp.,2024-07-12,391.8623
MSFT,Microsoft Corp.,2024-07-15,391.1474
MSFT,Microsoft Corp.,2024-07-16,405.7586
MSFT,Microsoft Corp.,2024-07-17,404.2821
MSFT,Microsoft Corp.,2024-07-18,397.5469
MSFT,Microsoft Corp.,2024-07-19,393.675
MSFT,Microsoft Corp.,2024-07-22,388.6772
